gene,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000229273,23,7,41,14,25,17,19,12
ENSG00000229286,0,0,0,0,0,0,0,0
ENSG00000229288,0,0,0,0,0,0,0,0
ENSG00000229365,0,0,0,0,0,0,0,0
ENSG00000229399,0,0,1,0,0,3,0,0
ENSG00000229413,25,11,17,12,11,27,18,23
ENSG00000229422,1,3,2,0,0,0,1,0
ENSG00000229436,0,0,0,0,0,0,0,0
ENSG00000229440,0,0,0,0,0,0,0,0
ENSG00000229447,4,1,5,2,9,8,4,3
ENSG00000229477,0,0,0,0,0,0,0,0
ENSG00000229486,0,0,0,0,0,0,0,0
ENSG00000229497,0,0,0,0,0,1,0,0
ENSG00000229505,0,0,0,0,0,0,0,0
ENSG00000229509,0,0,0,0,0,0,0,0
ENSG00000229519,0,1,0,0,1,0,3,0
ENSG00000229530,0,0,0,0,0,0,0,0
ENSG00000229532,0,0,0,0,0,0,0,0
ENSG00000229542,0,0,0,0,0,0,0,0
ENSG00000229547,0,0,0,0,0,0,0,0
ENSG00000229559,0,0,0,0,0,0,0,0
ENSG00000229567,0,0,0,0,0,0,0,0
ENSG00000229573,0,0,0,0,0,0,0,0
ENSG00000229594,0,0,0,0,0,0,0,0
ENSG00000229595,0,0,0,0,0,0,0,0
ENSG00000229601,0,0,1,1,1,0,0,0
ENSG00000229616,0,0,0,0,0,0,0,0
ENSG00000229629,0,0,0,0,0,0,0,0
ENSG00000229652,0,0,0,0,0,0,0,0
ENSG00000229668,0,0,0,0,0,0,0,0
ENSG00000229682,0,0,0,0,0,0,0,0
ENSG00000229725,0,0,0,0,0,0,0,0
ENSG00000229730,0,0,0,0,0,0,0,0
ENSG00000229738,0,0,0,0,0,0,0,0
ENSG00000229742,0,0,1,0,0,0,0,0
ENSG00000229747,0,0,0,0,0,0,0,0
ENSG00000229826,0,0,0,0,0,0,0,0
ENSG00000229827,2,0,1,0,0,1,1,1
ENSG00000229830,0,0,0,0,0,0,0,0
ENSG00000229831,0,0,0,0,0,0,0,0
ENSG00000229834,0,0,0,0,0,0,0,0
ENSG00000229836,0,0,0,0,0,0,0,0
ENSG00000229853,0,0,1,0,2,2,0,0
ENSG00000229857,0,0,0,0,0,0,0,0
ENSG00000229858,0,0,0,0,0,0,0,0
ENSG00000229878,0,0,0,0,0,0,0,0
ENSG00000229885,0,0,0,0,0,0,0,0
ENSG00000229886,1,0,3,0,0,2,4,0
ENSG00000229892,0,0,0,0,0,0,0,0
ENSG00000229899,0,0,0,0,0,0,0,0
ENSG00000229911,0,0,0,0,0,0,0,0
ENSG00000229930,0,0,0,0,1,0,0,0
ENSG00000229939,0,0,0,0,0,0,2,0
ENSG00000229947,0,0,0,0,0,0,0,1
ENSG00000229949,0,0,0,0,0,0,0,0
ENSG00000230003,0,0,0,0,0,0,0,0
ENSG00000230025,0,0,0,0,0,0,0,0
ENSG00000230026,2,2,4,0,1,3,1,2
ENSG00000230053,0,0,0,0,0,0,0,0
ENSG00000230073,0,0,0,0,0,0,0,0
ENSG00000230080,0,0,0,0,0,2,0,2
ENSG00000230083,0,0,0,0,0,0,0,0
ENSG00000230092,6,4,28,1,6,30,4,21
ENSG00000230104,0,0,1,0,0,1,0,0
ENSG00000230112,0,0,1,0,0,0,0,0
ENSG00000230118,0,0,0,0,0,0,0,0
ENSG00000230119,0,0,0,0,0,0,0,0
ENSG00000230132,0,0,0,0,0,0,0,0
ENSG00000230147,0,0,0,0,0,0,0,0
ENSG00000230160,0,0,2,0,0,1,1,0
ENSG00000230161,0,0,0,0,0,0,0,0
ENSG00000230187,0,0,0,0,0,0,0,0
ENSG00000230192,0,0,0,0,0,0,0,0
ENSG00000230199,0,0,0,0,0,0,1,0
ENSG00000230241,0,0,0,0,0,0,0,0
ENSG00000230245,0,3,0,0,1,1,0,2
ENSG00000230265,0,0,0,0,0,0,0,0
ENSG00000230271,0,0,0,0,0,0,0,0
ENSG00000230276,0,0,0,0,0,0,0,0
ENSG00000230284,0,0,0,0,0,0,0,0
ENSG00000230287,1,0,1,0,1,4,0,1
ENSG00000230305,0,0,0,1,5,0,0,0
ENSG00000230328,0,0,0,0,0,0,0,0
ENSG00000230331,0,0,0,0,0,0,0,0
ENSG00000230339,0,0,0,0,0,0,0,0
ENSG00000230343,0,0,0,0,0,0,0,0
ENSG00000230355,0,0,1,0,0,0,0,0
ENSG00000230419,0,0,0,0,0,0,0,0
ENSG00000230428,0,0,0,0,0,0,0,0
ENSG00000230459,0,0,1,0,0,0,0,0
ENSG00000230477,0,0,0,0,0,0,0,0
ENSG00000230478,0,0,0,0,0,1,0,0
ENSG00000230485,0,0,0,0,0,0,0,0
ENSG00000230502,0,0,0,0,0,0,0,0
ENSG00000230521,0,0,4,3,0,0,0,0
ENSG00000230546,0,0,0,0,0,0,0,0
ENSG00000230556,0,0,0,0,0,0,0,0
ENSG00000230571,0,0,0,0,0,0,0,0
ENSG00000230603,0,0,0,0,0,0,0,0
ENSG00000230607,0,0,0,0,0,0,0,0
ENSG00000230617,0,0,0,0,0,0,0,0
ENSG00000230621,0,0,0,0,0,0,0,0
ENSG00000230626,0,0,1,0,0,1,1,2
ENSG00000230637,0,1,0,0,0,0,1,0
ENSG00000230643,0,0,0,0,0,0,0,0
ENSG00000230715,46,37,54,45,50,83,26,29
ENSG00000230718,0,0,0,0,0,0,0,0
ENSG00000230739,0,0,0,0,0,0,0,0
ENSG00000230781,0,0,0,0,0,0,0,0
ENSG00000230796,1,0,0,0,0,0,0,0
ENSG00000230813,0,0,0,0,0,0,0,0
ENSG00000230820,0,0,0,0,0,0,0,0
ENSG00000230828,1,0,0,0,0,0,1,0
ENSG00000230840,0,0,0,0,0,0,0,0
ENSG00000230863,0,0,0,0,0,0,0,0
ENSG00000230882,5,8,11,2,8,7,6,2
ENSG00000230929,2,1,0,3,0,2,3,1
ENSG00000230932,0,0,0,0,0,0,0,0
ENSG00000230934,0,0,0,0,0,0,0,0
ENSG00000230953,4,6,24,4,14,12,12,4
ENSG00000230958,0,0,0,0,0,0,0,0
ENSG00000230964,0,0,0,0,0,0,0,0
ENSG00000230977,0,0,0,0,0,0,0,0
ENSG00000231011,0,0,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0,0,0
ENSG00000231027,0,0,0,0,0,0,0,0
ENSG00000231034,0,0,0,0,0,0,0,0
ENSG00000231067,0,0,0,0,0,0,8,0
ENSG00000231069,0,0,0,0,1,0,0,1
ENSG00000231100,0,0,0,0,0,0,0,0
ENSG00000231136,0,0,0,0,0,0,0,0
ENSG00000231139,0,0,0,0,0,0,0,0
ENSG00000231153,0,0,0,0,0,0,0,0
ENSG00000231197,0,0,0,0,0,0,0,0
ENSG00000231207,0,0,1,0,0,0,0,0
ENSG00000231232,1,1,0,0,0,0,0,1
ENSG00000231251,0,0,0,0,0,0,0,0
ENSG00000231271,0,0,0,0,0,0,0,0
ENSG00000231296,1,1,1,0,4,1,1,1
ENSG00000231311,0,0,0,0,0,0,0,0
ENSG00000231331,0,0,0,0,0,0,0,0
ENSG00000231344,0,0,0,1,0,0,0,0
ENSG00000231353,0,0,0,0,0,0,0,0
ENSG00000231385,0,0,1,0,0,1,0,0
ENSG00000231392,0,0,0,0,0,0,0,0
ENSG00000231397,0,0,0,0,0,1,0,0
ENSG00000231398,0,0,0,0,0,0,0,0
ENSG00000231454,0,0,0,0,0,0,0,0
ENSG00000231484,0,0,0,0,0,0,0,0
ENSG00000231489,0,0,0,0,0,0,0,0
ENSG00000231525,0,0,0,0,0,0,0,0
ENSG00000231547,0,0,0,0,0,0,0,0
ENSG00000231569,0,0,0,0,0,1,0,0
ENSG00000231583,0,0,0,0,0,0,0,0
ENSG00000231590,0,0,0,0,0,0,0,0
ENSG00000231593,0,0,0,0,0,0,0,0
ENSG00000231600,0,0,0,0,0,0,0,0
ENSG00000231603,0,0,0,0,0,0,0,0
ENSG00000231656,0,0,0,0,0,0,0,0
ENSG00000231675,0,0,0,0,0,0,0,0
ENSG00000231694,0,0,0,0,0,0,0,0
ENSG00000231699,0,0,0,0,0,0,0,0
ENSG00000231700,0,0,0,0,0,0,0,0
ENSG00000231702,1,0,0,0,0,0,0,0
ENSG00000231710,0,0,0,0,0,0,0,0
ENSG00000231741,0,0,0,0,0,0,0,0
ENSG00000231743,0,0,0,0,0,0,0,0
ENSG00000231744,0,0,1,0,0,0,0,0
ENSG00000231747,0,1,1,1,2,0,0,1
ENSG00000231762,4,1,1,0,2,3,2,4
ENSG00000231827,0,0,1,1,0,0,1,1
ENSG00000231855,0,0,0,0,0,0,0,0
ENSG00000231859,2,1,1,3,2,2,1,5
ENSG00000231875,1,0,0,0,0,0,0,1
ENSG00000231916,1,0,0,0,1,0,0,0
ENSG00000231922,2,0,1,0,1,0,2,0
ENSG00000231923,0,0,0,0,0,0,0,0
ENSG00000231930,0,0,0,0,0,0,0,0
ENSG00000231931,0,0,0,0,0,0,1,0
ENSG00000231967,0,0,1,0,0,2,0,1
ENSG00000231978,0,0,0,0,0,0,0,0
ENSG00000231996,0,0,0,0,0,0,0,0
ENSG00000232009,0,0,0,0,0,0,0,0
ENSG00000232032,1,0,1,1,0,1,0,0
ENSG00000232050,0,0,0,0,0,0,0,0
ENSG00000232059,1,0,0,1,2,2,0,2
ENSG00000232068,0,0,0,0,0,0,0,0
ENSG00000232089,0,0,0,0,0,0,0,0
ENSG00000232101,0,0,0,0,0,0,0,0
ENSG00000232111,0,0,15,3,0,0,0,0
ENSG00000232115,0,0,0,0,0,0,0,0
ENSG00000232135,0,0,0,0,0,0,0,0
ENSG00000232155,0,0,0,0,0,0,0,0
ENSG00000232156,0,0,0,0,0,0,0,0
ENSG00000232161,0,0,0,0,0,0,0,0
ENSG00000232167,0,0,0,0,0,0,0,0
ENSG00000232174,0,0,0,0,0,0,0,0
ENSG00000232175,0,1,0,0,0,0,0,0
ENSG00000232196,759,783,1665,994,2324,2535,869,906
ENSG00000232208,0,0,0,0,0,0,0,0
ENSG00000232240,0,0,0,0,0,0,0,0
ENSG00000232244,0,0,0,0,0,0,0,0
ENSG00000232249,0,0,0,0,0,0,0,0
ENSG00000232253,0,0,0,0,0,0,0,0
ENSG00000232276,0,0,0,0,0,0,0,0
ENSG00000232296,0,0,0,0,0,0,0,0
ENSG00000232334,3,1,1,1,1,1,2,5
ENSG00000232350,0,0,0,0,0,0,0,0
ENSG00000232355,0,0,0,0,0,0,0,0
ENSG00000232375,0,0,0,0,0,0,0,0
ENSG00000232389,0,0,0,0,0,0,0,0
ENSG00000232409,0,0,0,0,0,0,0,0
ENSG00000232418,0,0,0,0,0,0,0,0
ENSG00000232431,0,0,0,0,1,0,0,0
ENSG00000232441,0,0,0,0,0,0,0,0
ENSG00000232446,0,0,0,0,0,0,0,0
ENSG00000232454,0,0,0,0,0,1,1,0
ENSG00000232471,2,2,0,1,0,0,0,0
ENSG00000232502,0,0,0,0,0,0,0,0
ENSG00000232515,0,0,0,0,0,0,0,0
ENSG00000232528,3,3,2,7,5,10,6,3
ENSG00000232546,1,0,1,0,1,5,0,0
ENSG00000232559,43,48,82,35,59,75,58,72
ENSG00000232576,0,0,0,0,0,0,0,0
ENSG00000232594,0,0,0,0,0,0,0,0
ENSG00000232599,1,0,1,0,0,0,0,0
ENSG00000232603,0,0,0,0,0,0,0,0
ENSG00000232617,0,0,0,0,0,0,0,0
ENSG00000232622,1,0,0,0,0,0,0,0
ENSG00000232627,0,0,0,0,0,0,0,0
ENSG00000232644,0,0,0,0,0,0,0,0
ENSG00000232646,1,0,0,0,1,0,0,0
ENSG00000232663,0,0,0,0,0,0,0,0
ENSG00000232668,0,0,0,0,0,0,0,0
ENSG00000232736,0,0,0,0,0,0,0,0
ENSG00000232750,1,0,0,0,0,0,0,0
ENSG00000232765,0,0,0,0,0,0,0,0
ENSG00000232768,0,0,0,0,0,0,0,0
ENSG00000232789,0,0,0,0,0,0,0,0
ENSG00000232798,0,0,0,1,2,1,0,0
ENSG00000232834,0,0,0,0,0,0,0,0
ENSG00000232887,0,0,0,0,0,0,0,0
ENSG00000232889,0,0,0,0,0,0,0,0
ENSG00000232897,0,0,0,0,0,0,0,0
ENSG00000232944,0,0,0,0,0,0,0,0
ENSG00000232979,0,0,0,0,0,0,0,0
ENSG00000232983,0,0,0,0,0,0,0,0
ENSG00000232989,0,0,0,0,0,0,0,0
ENSG00000232999,0,0,0,0,0,0,0,0
ENSG00000233018,0,0,0,0,0,0,0,0
ENSG00000233028,0,0,0,0,0,0,0,0
ENSG00000233037,2,0,0,0,0,1,1,0
ENSG00000233055,0,0,1,0,0,0,1,0
ENSG00000233090,2,2,0,2,3,0,0,0
ENSG00000233105,0,0,0,0,0,0,0,0
ENSG00000233109,0,0,0,0,0,0,0,0
ENSG00000233129,0,0,0,0,0,0,0,0
ENSG00000233139,3,2,4,2,6,4,2,2
ENSG00000233170,5,4,2,2,8,9,5,4
ENSG00000233216,0,0,0,0,0,0,0,0
ENSG00000233235,0,0,0,0,0,0,0,0
ENSG00000233240,0,0,0,0,0,0,0,0
ENSG00000233264,0,1,0,0,1,0,0,0
ENSG00000233265,0,0,0,0,0,0,0,0
ENSG00000233268,0,0,0,0,0,0,0,0
ENSG00000233275,0,0,1,0,0,0,0,0
ENSG00000233292,0,0,0,0,0,0,0,0
ENSG00000233352,0,0,0,0,0,0,0,0
ENSG00000233383,0,0,0,0,0,1,0,0
ENSG00000233437,0,0,0,0,0,0,0,0
ENSG00000233438,2,1,4,3,3,3,1,0
ENSG00000233444,0,1,0,0,0,0,0,0
ENSG00000233447,0,0,0,0,0,0,0,0
ENSG00000233454,0,0,0,0,0,0,0,0
ENSG00000233455,0,0,0,0,0,0,0,0
ENSG00000233457,0,0,0,0,0,0,0,0
ENSG00000233484,0,0,0,0,0,0,0,0
ENSG00000233494,1,2,6,2,4,4,2,4
ENSG00000233511,0,0,0,0,0,0,0,0
ENSG00000233514,0,0,0,0,0,0,0,0
ENSG00000233546,0,0,0,0,0,0,0,0
ENSG00000233575,0,0,0,0,0,0,0,0
ENSG00000233583,0,0,0,0,0,1,0,0
ENSG00000233586,17,4,12,7,17,35,10,17
ENSG00000233617,0,0,0,0,0,0,0,0
ENSG00000233619,0,0,0,0,0,0,0,0
ENSG00000233626,0,0,1,0,2,0,0,1
ENSG00000233632,0,0,0,0,0,0,1,0
ENSG00000233648,0,0,0,0,0,0,0,0
ENSG00000233674,0,0,0,0,0,0,0,0
ENSG00000233683,0,0,0,0,0,0,0,0
ENSG00000233691,0,0,0,0,0,0,0,0
ENSG00000233703,0,0,0,0,0,0,0,0
ENSG00000233708,1,0,0,0,1,0,0,0
ENSG00000233712,0,0,0,0,0,0,0,0
ENSG00000233713,0,0,0,0,0,0,0,1
ENSG00000233720,0,0,0,0,0,0,0,0
ENSG00000233727,0,0,0,0,0,0,0,0
ENSG00000233737,0,0,0,0,0,0,0,0
ENSG00000233778,1,0,0,0,0,0,0,0
ENSG00000233805,0,0,0,0,0,0,0,0
ENSG00000233832,0,0,0,0,0,0,0,0
ENSG00000233836,6,2,3,5,5,4,2,4
ENSG00000233853,0,0,0,0,0,0,0,0
ENSG00000233870,0,0,0,0,0,0,0,0
ENSG00000233877,0,0,0,0,0,0,0,0
ENSG00000233902,3,0,4,1,3,3,0,0
ENSG00000233908,0,0,0,0,0,0,0,0
ENSG00000233918,0,0,0,0,0,0,0,0
ENSG00000233933,0,0,0,0,0,0,0,0
ENSG00000233935,0,0,0,0,0,0,0,0
ENSG00000233943,0,0,0,0,0,0,0,0
ENSG00000233962,0,0,0,0,0,0,0,0
ENSG00000233974,3,4,0,1,0,3,0,1
ENSG00000233990,0,0,0,0,0,0,0,1
ENSG00000233995,0,0,0,0,0,0,1,0
ENSG00000234001,0,0,0,0,0,0,0,0
ENSG00000234004,0,0,0,0,0,1,0,0
ENSG00000234017,1,1,1,0,0,1,1,1
ENSG00000234041,0,0,0,0,0,0,0,0
ENSG00000234042,19,24,23,16,24,18,21,22
ENSG00000234044,0,0,0,0,0,0,0,0
ENSG00000234061,0,0,0,1,0,0,0,0
ENSG00000234085,0,0,0,0,0,0,0,0
ENSG00000234087,0,0,0,0,0,0,0,0
ENSG00000234120,0,0,0,0,0,2,0,0
ENSG00000234175,7,8,5,6,13,15,6,9
ENSG00000234189,0,0,0,1,0,0,1,0
ENSG00000234200,0,0,0,0,0,0,0,0
ENSG00000234259,0,0,0,0,0,0,0,0
ENSG00000234262,0,0,0,0,0,0,0,0
ENSG00000234282,0,0,0,1,0,0,0,0
ENSG00000234337,0,0,0,0,0,0,0,1
ENSG00000234338,13,14,10,6,14,9,12,8
ENSG00000234340,2,3,1,2,1,2,0,1
ENSG00000234353,51,30,47,32,51,29,31,33
ENSG00000234356,0,0,0,0,0,0,0,0
ENSG00000234360,0,0,0,0,0,0,0,0
ENSG00000234364,0,0,0,0,0,0,0,0
ENSG00000234382,6,2,4,3,2,0,3,1
ENSG00000234391,0,0,0,0,0,0,0,0
ENSG00000234398,0,0,0,0,0,0,0,0
ENSG00000234406,0,0,0,0,0,1,0,0
ENSG00000234436,0,0,0,0,0,0,0,0
ENSG00000234441,0,0,0,0,0,0,0,0
ENSG00000234442,0,0,0,0,0,0,0,0
ENSG00000234448,0,0,0,0,0,0,0,0
ENSG00000234451,0,0,0,0,0,0,0,0
ENSG00000234457,0,0,0,0,0,0,0,1
ENSG00000234470,0,0,0,0,0,0,0,0
ENSG00000234500,8,3,10,2,12,10,12,7
ENSG00000234513,1,0,0,1,0,0,0,0
ENSG00000234521,0,0,1,0,0,0,0,0
ENSG00000234522,0,0,0,0,0,0,0,0
ENSG00000234537,23,8,23,8,17,7,11,14
ENSG00000234604,1,1,2,2,0,2,2,3
ENSG00000234607,0,0,0,0,1,0,0,0
ENSG00000234624,0,0,0,0,0,0,0,0
ENSG00000234648,485,352,110,47,26,165,138,115
ENSG00000234683,0,0,0,0,0,0,0,0
ENSG00000234713,0,0,0,0,0,0,0,0
ENSG00000234716,0,0,0,0,0,0,0,0
ENSG00000234748,0,0,0,0,0,0,0,0
ENSG00000234784,0,0,0,0,0,0,0,0
ENSG00000234811,0,0,0,0,0,1,0,0
ENSG00000234812,0,0,0,0,0,0,0,0
ENSG00000234813,0,0,0,0,0,0,0,0
ENSG00000234819,0,0,0,0,0,0,1,0
ENSG00000234831,0,0,0,0,0,0,0,0
ENSG00000234863,0,0,0,0,0,0,0,0
ENSG00000234872,0,0,0,0,0,0,0,0
ENSG00000234894,0,0,0,0,0,0,0,0
ENSG00000234903,0,0,0,0,0,0,0,0
ENSG00000234907,0,0,0,0,0,0,0,0
ENSG00000234932,0,0,0,0,0,0,0,0
ENSG00000234941,0,0,0,0,0,0,0,0
ENSG00000234983,0,0,0,0,3,0,1,2
ENSG00000235069,0,0,0,0,0,0,0,0
ENSG00000235074,0,0,0,0,0,0,0,0
ENSG00000235081,0,0,0,0,0,0,0,0
ENSG00000235083,0,0,0,0,0,0,0,0
ENSG00000235088,0,0,0,0,0,0,0,0
ENSG00000235094,0,0,0,0,0,0,0,0
ENSG00000235105,3,5,11,13,6,37,5,22
ENSG00000235113,0,0,0,0,0,0,0,0
ENSG00000235116,0,0,0,0,0,0,0,0
ENSG00000235128,3,3,3,2,2,4,3,1
ENSG00000235147,0,1,0,0,0,0,0,0
ENSG00000235181,0,0,0,0,0,0,0,0
ENSG00000235182,0,0,1,0,0,0,0,0
ENSG00000235186,0,0,0,0,0,0,0,0
ENSG00000235190,0,0,0,0,0,0,0,0
ENSG00000235193,4,4,2,3,11,6,3,2
ENSG00000235196,0,0,0,0,0,0,0,0
ENSG00000235217,112,69,210,81,224,174,147,101
ENSG00000235219,0,0,0,0,0,0,0,0
ENSG00000235224,0,0,0,0,0,0,0,0
ENSG00000235228,0,0,0,0,0,0,0,0
ENSG00000235240,0,0,0,0,0,0,0,0
ENSG00000235243,0,0,1,0,0,0,0,0
ENSG00000235267,0,0,0,0,0,1,0,0
ENSG00000235286,2,2,3,0,0,3,1,0
ENSG00000235308,1,1,1,0,2,4,1,1
ENSG00000235324,0,0,0,0,0,0,0,0
ENSG00000235329,0,0,0,0,0,0,0,0
ENSG00000235349,0,0,0,0,0,1,0,0
ENSG00000235350,0,1,5,0,0,0,0,1
ENSG00000235386,0,0,0,0,0,0,0,0
ENSG00000235390,3,1,1,0,3,2,3,1
ENSG00000235391,0,0,0,0,0,0,0,0
ENSG00000235421,0,0,0,0,0,0,0,0
ENSG00000235432,0,0,0,0,0,0,0,0
ENSG00000235463,0,0,0,0,0,0,0,0
ENSG00000235498,0,0,0,0,0,0,0,0
ENSG00000235510,0,0,0,0,0,0,0,0
ENSG00000235536,0,0,0,0,0,0,0,0
ENSG00000235546,0,0,0,0,0,0,0,0
ENSG00000235577,0,0,0,0,0,0,0,0
ENSG00000235581,0,0,0,0,0,0,0,0
ENSG00000235583,0,0,0,0,0,0,0,0
ENSG00000235592,0,0,0,0,0,0,0,0
ENSG00000235594,0,0,0,0,0,0,0,0
ENSG00000235617,0,0,0,0,0,0,0,0
ENSG00000235672,0,0,0,0,0,0,0,0
ENSG00000235679,0,0,0,0,0,0,0,0
ENSG00000235681,5,2,6,5,11,5,4,3
ENSG00000235683,22,22,10,5,11,14,14,33
ENSG00000235685,0,0,0,0,0,0,0,0
ENSG00000235689,0,0,0,0,0,0,0,0
ENSG00000235691,0,0,0,0,0,0,0,0
ENSG00000235705,0,0,0,0,1,0,0,0
ENSG00000235719,0,0,0,0,0,0,0,0
ENSG00000235721,0,0,2,1,0,0,1,0
ENSG00000235729,0,0,0,0,0,0,0,0
ENSG00000235738,0,0,0,0,0,0,0,0
ENSG00000235742,0,0,0,0,0,0,0,0
ENSG00000235756,0,0,0,0,0,0,0,0
ENSG00000235775,0,0,0,0,0,0,0,0
ENSG00000235797,0,0,0,0,0,0,0,0
ENSG00000235804,0,0,0,0,0,0,0,0
ENSG00000235810,0,0,0,0,0,0,0,0
ENSG00000235811,0,0,0,0,0,0,0,0
ENSG00000235825,0,0,0,0,0,0,2,0
ENSG00000235833,0,0,1,1,1,2,1,0
ENSG00000235859,17,19,42,21,32,33,24,25
ENSG00000235861,0,0,0,0,0,0,0,0
ENSG00000235871,0,0,0,0,0,0,0,0
ENSG00000235893,8,7,19,3,16,13,6,6
ENSG00000235895,0,0,0,0,0,0,0,0
ENSG00000235912,0,0,1,0,0,0,0,1
ENSG00000235932,0,0,1,0,0,0,0,1
ENSG00000235945,0,0,0,0,1,0,0,0
ENSG00000235952,589,401,0,0,619,552,0,0
ENSG00000235959,3,1,3,1,4,1,4,1
ENSG00000235981,0,0,0,0,0,0,0,0
ENSG00000235988,0,0,0,0,0,0,0,0
ENSG00000235991,0,0,0,0,0,0,0,0
ENSG00000235993,0,0,0,0,0,0,0,0
ENSG00000236005,0,0,0,0,0,0,0,0
ENSG00000236018,2,1,0,0,0,0,0,0
ENSG00000236025,0,0,0,0,0,0,0,0
ENSG00000236026,0,0,0,0,0,0,0,0
ENSG00000236073,0,0,0,0,0,1,0,0
ENSG00000236099,0,0,0,0,0,0,0,0
ENSG00000236118,0,0,0,0,0,0,0,0
ENSG00000236146,0,0,0,0,1,0,1,0
ENSG00000236160,0,0,0,0,0,0,0,0
ENSG00000236168,0,0,0,0,0,0,0,0
ENSG00000236180,0,0,1,0,1,1,0,0
ENSG00000236190,0,0,0,0,0,0,0,0
ENSG00000236235,0,0,0,0,0,0,0,0
ENSG00000236246,0,0,0,0,0,0,0,0
ENSG00000236252,0,3,3,1,2,3,3,0
ENSG00000236261,0,0,0,0,0,0,0,0
ENSG00000236274,0,0,0,0,0,0,0,0
ENSG00000236280,0,0,0,0,0,1,0,0
ENSG00000236309,0,0,0,0,0,0,0,0
ENSG00000236327,0,0,0,0,0,0,0,0
ENSG00000236386,0,0,0,0,0,0,0,0
ENSG00000236431,6,1,17,6,12,18,8,7
ENSG00000236450,0,0,0,0,0,0,0,0
ENSG00000236476,0,0,0,0,0,0,0,0
ENSG00000236478,0,2,1,0,1,1,2,0
ENSG00000236491,1,0,0,0,0,0,1,0
ENSG00000236504,0,0,0,0,0,0,0,0
ENSG00000236505,0,0,0,0,0,0,0,0
ENSG00000236550,0,0,0,0,0,0,0,0
ENSG00000236555,0,0,0,0,0,0,0,0
ENSG00000236571,0,0,0,0,0,0,0,0
ENSG00000236606,0,0,0,0,0,0,0,0
ENSG00000236615,0,0,0,0,0,0,0,0
ENSG00000236621,0,0,0,0,0,0,0,0
ENSG00000236638,0,0,0,0,0,0,0,0
ENSG00000236642,0,0,0,0,0,0,0,0
ENSG00000236647,0,0,0,0,0,0,0,0
ENSG00000236660,0,0,0,0,0,0,0,0
ENSG00000236690,0,0,0,0,0,0,0,0
ENSG00000236710,1,3,2,1,3,3,1,9
ENSG00000236712,0,0,0,0,0,0,0,0
ENSG00000236713,0,0,0,0,0,0,0,1
ENSG00000236731,0,0,0,0,0,0,0,0
ENSG00000236741,1,1,1,0,0,0,1,0
ENSG00000236750,1,0,0,0,0,0,0,0
ENSG00000236770,0,0,0,0,0,0,0,0
ENSG00000236773,0,1,0,0,0,0,0,0
ENSG00000236777,0,0,0,0,0,0,0,0
ENSG00000236779,1,0,0,0,0,0,0,0
ENSG00000236796,0,0,0,0,1,0,0,0
ENSG00000236807,0,0,0,0,0,0,0,0
ENSG00000236814,0,0,0,0,1,0,0,0
ENSG00000236847,0,0,1,2,5,5,1,3
ENSG00000236867,0,1,0,0,0,1,1,0
ENSG00000236881,0,0,0,0,0,0,0,0
ENSG00000236890,0,0,2,0,0,1,0,0
ENSG00000236907,0,0,0,0,0,0,0,0
ENSG00000236940,0,0,0,0,0,0,0,0
ENSG00000236942,0,0,1,1,0,0,0,0
ENSG00000236957,0,0,0,0,0,0,0,0
ENSG00000236960,0,0,0,0,0,0,0,0
ENSG00000236966,0,0,0,0,0,0,0,0
ENSG00000236998,0,0,0,0,0,1,0,1
ENSG00000237026,0,0,0,0,0,0,0,0
ENSG00000237072,1,0,0,0,0,0,0,0
ENSG00000237085,0,0,0,0,0,0,0,0
ENSG00000237120,0,0,0,0,0,0,0,0
ENSG00000237122,0,0,0,0,0,0,0,0
ENSG00000237127,0,0,0,0,0,0,0,0
ENSG00000237137,0,0,0,0,0,0,0,0
ENSG00000237158,0,0,0,0,0,0,0,0
ENSG00000237160,0,0,0,0,0,0,0,0
ENSG00000237161,0,0,7,1,0,0,1,0
ENSG00000237163,0,0,0,0,0,0,0,0
ENSG00000237171,0,0,0,0,0,0,0,0
ENSG00000237173,0,0,0,0,0,0,0,0
ENSG00000237193,0,0,0,0,0,0,0,0
ENSG00000237217,0,0,0,0,0,0,0,0
ENSG00000237227,0,0,0,0,0,0,0,0
ENSG00000237236,0,0,0,0,0,0,0,0
ENSG00000237249,0,0,0,0,0,0,0,0
ENSG00000237251,0,0,0,0,0,0,0,0
ENSG00000237268,0,0,0,0,0,0,0,0
ENSG00000237297,0,0,0,0,0,0,0,0
ENSG00000237299,0,0,0,0,0,0,0,0
ENSG00000237308,0,0,0,0,0,0,0,0
ENSG00000237317,0,0,0,0,0,0,0,0
ENSG00000237319,0,0,0,0,0,0,0,0
ENSG00000237323,0,0,0,0,0,0,0,0
ENSG00000237329,0,0,0,0,0,0,0,0
ENSG00000237349,0,0,0,0,0,0,0,0
ENSG00000237358,0,0,0,0,0,0,0,0
ENSG00000237363,0,0,0,0,0,0,0,0
ENSG00000237418,1,1,5,0,4,3,2,1
ENSG00000237439,0,0,0,0,0,0,0,0
ENSG00000237444,0,0,0,0,0,0,0,0
ENSG00000237478,0,0,0,0,0,0,0,0
ENSG00000237493,0,0,0,0,2,2,0,0
ENSG00000237539,0,0,0,0,0,0,0,0
